,loannumber,loanamount,totaldue,termdays,good_bad_flag,longitude_gps,latitude_gps,approval_time,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean,ploan_return_days_min,ploan_return_days_25%,ploan_return_days_50%,ploan_return_days_75%,ploan_return_days_max,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean_x,ploan_additional charges_min_x,ploan_additional charges_25%_x,ploan_additional charges_50%_x,ploan_additional charges_75%_x,ploan_additional charges_max_x,ploan_additional charges_mean_y,ploan_additional charges_min_y,ploan_additional charges_25%_y,ploan_additional charges_50%_y,ploan_additional charges_75%_y,ploan_additional charges_max_y,not_repaid_percentage,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent
2965,15,20000.0,24500.0,30,0,3.3798451000000003,6.638109,1.0,4,4500.0,0,35.0,23571.42857142857,10000.0,12500.0,30000.0,30000.0,30000.0,27778.571428571428,13000.0,15875.0,34400.0,34500.0,36800.0,32.142857142857146,30.0,30.0,30.0,30.0,60.0,1.0007142857142857,1.0,1.0,1.0,1.0,1.01,33.5,21.0,28.0,31.5,41.0,44.0,-3.7142857142857135,-15.0,-10.5,-2.5,2.0,8.0,4207.142857142857,3000.0,3350.0,4400.0,4500.0,6800.0,4207.142857142857,3000.0,3350.0,4400.0,4500.0,6800.0,43.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2966,3,10000.0,13000.0,30,0,3.3496499,6.6060299,1.0,4,3000.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.015,1.02,29.5,29.0,29.25,29.5,29.75,30.0,-0.5,-1.0,-0.75,-0.5,-0.25,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2967,3,10000.0,11500.0,15,0,3.3693013,6.4491154,1.0,3,1500.0,1,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.01,1.0,1.005,1.01,1.015,1.02,8.0,7.0,7.5,8.0,8.5,9.0,6.5,4.0,5.25,6.5,7.75,9.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2968,9,30000.0,34500.0,30,0,4.872526799999998,6.784304,1.0,0,4500.0,0,31.0,18750.0,10000.0,10000.0,20000.0,22500.0,30000.0,22137.5,11500.0,12625.0,23800.0,27000.0,34500.0,26.25,15.0,26.25,30.0,30.0,30.0,1.00375,1.0,1.0,1.0,1.0025,1.02,19.125,4.0,13.75,20.5,25.75,28.0,5.625,0.0,1.0,4.0,9.5,15.0,3387.5,1500.0,2625.0,3800.0,4500.0,4500.0,3387.5,1500.0,2625.0,3800.0,4500.0,4500.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2969,7,15000.0,18375.0,30,1,3.5164694,6.6687616,1.02,1,3375.0,0,39.0,12500.0,10000.0,10000.0,10000.0,13750.0,20000.0,15429.166666666664,11500.0,12925.0,13000.0,17031.25,23800.0,27.5,15.0,30.0,30.0,30.0,30.0,1.0016666666666667,1.0,1.0,1.0,1.0,1.01,35.833333333333336,14.0,22.25,30.0,40.0,78.0,-9.5,-50.0,-10.75,-1.0,-0.25,9.0,2929.166666666666,1500.0,2925.0,3000.0,3281.25,3800.0,2929.166666666666,1500.0,2925.0,3000.0,3281.25,3800.0,33.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2970,5,20000.0,22250.0,15,0,3.8911472,7.4267454,1.0,0,2250.0,0,23.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14562.5,11500.0,11500.0,12250.0,15312.5,22250.0,18.75,15.0,15.0,15.0,18.75,30.0,1.01,1.0,1.0,1.01,1.02,1.02,17.75,12.0,12.0,16.0,21.75,27.0,0.5,-3.0,0.0,1.5,2.0,2.0,2062.5,1500.0,1500.0,1875.0,2437.5,3000.0,2062.5,1500.0,1500.0,1875.0,2437.5,3000.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2971,3,10000.0,13000.0,30,0,7.3632967,8.990339,1.0,6,3000.0,0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.015,1.02,21.0,13.0,17.0,21.0,25.0,29.0,0.0,-1.0,-0.5,0.0,0.5,1.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2972,10,30000.0,34500.0,30,1,3.3362157,6.492549,1.0,4,4500.0,0,31.0,13333.333333333336,5000.0,10000.0,10000.0,20000.0,20000.0,15431.944444444443,5750.0,11450.0,12250.0,23000.0,23800.0,21.66666666666667,15.0,15.0,15.0,30.0,30.0,1.0011111111111108,1.0,1.0,1.0,1.0,1.01,22.444444444444446,13.0,17.0,23.0,28.0,34.0,-1.2222222222222223,-8.0,-3.0,0.0,1.0,3.0,2098.6111111111113,750.0,1450.0,1687.5,3000.0,3800.0,2098.6111111111113,750.0,1450.0,1687.5,3000.0,3800.0,56.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2973,23,60000.0,62700.0,30,0,3.8221443,7.421333099999999,1.0,3,2700.0,0,34.0,22727.272727272728,10000.0,10000.0,20000.0,30000.0,60000.0,24540.90909090909,10250.0,10250.0,21700.0,33675.0,62700.0,21.13636363636364,15.0,15.0,15.0,30.0,30.0,1.0004545454545453,1.0,1.0,1.0,1.0,1.01,10.227272727272727,0.0,1.25,10.0,17.0,26.0,10.045454545454543,0.0,6.0,10.5,13.75,22.0,1813.6363636363642,250.0,250.0,1700.0,2700.0,4400.0,1813.6363636363642,250.0,250.0,1700.0,2700.0,4400.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2974,2,10000.0,11500.0,15,0,3.2814697,6.5568213,1.0,1,1500.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2975,5,20000.0,24500.0,30,1,3.3084534,6.6420083,1.0,0,4500.0,0,38.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,15125.0,11500.0,11500.0,12250.0,15875.0,24500.0,22.5,15.0,15.0,22.5,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,17.5,8.0,13.25,16.0,20.25,30.0,4.5,-1.0,0.5,3.5,7.5,12.0,2625.0,1500.0,1500.0,2250.0,3375.0,4500.0,2625.0,1500.0,1500.0,2250.0,3375.0,4500.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2976,3,10000.0,13000.0,30,0,3.87654,7.3383833,1.0,3,3000.0,0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.015,1.02,21.0,13.0,17.0,21.0,25.0,29.0,0.5,-1.0,-0.25,0.5,1.25,2.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2977,6,30000.0,39000.0,60,1,3.5166144,6.6985832,1.0,0,9000.0,0,45.0,16000.0,10000.0,10000.0,20000.0,20000.0,20000.0,19760.0,13000.0,13000.0,23800.0,24500.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.004,1.0,1.0,1.0,1.0,1.02,28.8,24.0,29.0,30.0,30.0,31.0,0.4,-1.0,-1.0,-1.0,0.0,5.0,3760.0,3000.0,3000.0,3800.0,4500.0,4500.0,3760.0,3000.0,3000.0,3800.0,4500.0,4500.0,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2978,2,10000.0,11500.0,15,1,3.9120898,7.410996099999998,1.0,5,1500.0,1,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,18.0,18.0,18.0,18.0,18.0,18.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2979,2,10000.0,13000.0,30,0,3.5247072,6.4293923,1.02,2,3000.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2980,2,10000.0,13000.0,30,0,3.355885,6.6448633,1.0,2,3000.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2981,2,10000.0,11500.0,15,0,9.000264,7.351646700000001,1.0,4,1500.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,13.0,13.0,13.0,13.0,13.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2982,9,40000.0,44000.0,30,0,7.9257505,4.6438891,1.0,5,4000.0,0,40.0,25000.0,10000.0,17500.0,30000.0,30000.0,40000.0,28562.5,11500.0,20725.0,34400.0,34425.0,44000.0,26.25,15.0,26.25,30.0,30.0,30.0,1.0025,1.0,1.0,1.0,1.0,1.02,20.75,6.0,16.75,24.0,26.5,29.0,5.25,2.0,2.75,4.0,7.25,12.0,3562.5,1500.0,3225.0,4200.0,4400.0,4500.0,3562.5,1500.0,3225.0,4200.0,4400.0,4500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2983,4,15000.0,18375.0,30,0,3.2329407000000003,6.531303,1.0,0,3375.0,1,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,12250.0,13000.0,13000.0,13000.0,25.0,15.0,22.5,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,20.666666666666668,11.0,17.0,23.0,25.5,28.0,3.6666666666666665,2.0,2.5,3.0,4.5,6.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2984,6,20000.0,24500.0,30,0,3.5310086000000003,6.6211758000000005,1.02,0,4500.0,0,32.0,12000.0,10000.0,10000.0,10000.0,15000.0,15000.0,14550.0,11500.0,11500.0,13000.0,18375.0,18375.0,24.0,15.0,15.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,18.2,2.0,13.0,19.0,25.0,32.0,5.2,-1.0,0.0,3.0,11.0,13.0,2550.0,1500.0,1500.0,3000.0,3375.0,3375.0,2550.0,1500.0,1500.0,3000.0,3375.0,3375.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,14,40000.0,44000.0,30,0,7.9297856,4.6403393,1.0,6,4000.0,0,31.0,26153.846153846152,10000.0,20000.0,30000.0,30000.0,40000.0,29911.53846153846,11500.0,22250.0,34400.0,34400.0,47600.0,27.69230769230769,15.0,15.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,24.07692307692308,12.0,19.0,25.0,27.0,49.0,1.7692307692307692,-5.0,0.0,2.0,4.0,7.0,3757.6923076923076,1500.0,2250.0,4400.0,4400.0,7600.0,3757.6923076923076,1500.0,2250.0,4400.0,4400.0,7600.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2986,8,30000.0,34500.0,30,0,3.3687497000000004,6.636723599999999,1.02,1,4500.0,0,51.0,14285.714285714286,10000.0,10000.0,10000.0,20000.0,20000.0,17828.571428571428,13000.0,13000.0,13000.0,24150.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,24.0,27.0,28.0,29.5,31.0,0.42857142857142855,-2.0,-0.5,0.0,1.0,4.0,3542.857142857143,3000.0,3000.0,3000.0,4150.0,4500.0,3542.857142857143,3000.0,3000.0,3000.0,4150.0,4500.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2987,7,20000.0,24500.0,30,1,7.4099902,9.0636258,1.0,6,4500.0,0,43.0,11666.666666666664,10000.0,10000.0,10000.0,10000.0,20000.0,13983.333333333336,11500.0,11875.0,13000.0,13000.0,21900.0,22.5,15.0,15.0,22.5,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,18.5,3.0,6.75,21.0,28.5,33.0,2.6666666666666665,-14.0,-3.0,5.0,10.75,13.0,2316.6666666666665,1500.0,1600.0,2450.0,3000.0,3000.0,2316.6666666666665,1500.0,1600.0,2450.0,3000.0,3000.0,67.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2988,2,10000.0,11500.0,15,0,7.6356553,9.0139259,1.0,1,1500.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2989,2,10000.0,13000.0,30,0,3.4206564,6.7396558,1.0,5,3000.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,12.0,12.0,12.0,12.0,12.0,12.0,19.0,19.0,19.0,19.0,19.0,19.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2990,11,40000.0,44000.0,30,0,3.4279986000000005,6.428522599999999,1.02,4,4000.0,0,24.0,16500.0,5000.0,10000.0,15000.0,20000.0,30000.0,19492.5,5750.0,11462.5,18200.0,24275.0,36200.0,27.0,15.0,15.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,21.5,1.0,6.75,19.5,29.5,65.0,4.9,-1.0,-0.75,3.0,6.5,22.0,2992.5,750.0,1462.5,3200.0,4200.0,6200.0,2992.5,750.0,1462.5,3200.0,4200.0,6200.0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2991,2,10000.0,13000.0,30,0,6.6961267000000015,5.454295,1.0,0,3000.0,0,35.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0,34.0,34.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2992,4,10000.0,13000.0,30,0,4.5766860000000005,8.4641316,1.0,0,3000.0,0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.666666666666664,29.0,30.5,32.0,34.5,37.0,-3.0,-8.0,-5.5,-3.0,-0.5,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2993,11,40000.0,44000.0,30,0,7.497250200000001,6.4167022000000005,1.02,0,4000.0,0,32.0,24000.0,10000.0,12500.0,30000.0,30000.0,40000.0,28055.0,12250.0,15700.0,34400.0,34475.0,44000.0,33.0,30.0,30.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,27.9,15.0,23.0,25.0,28.5,58.0,2.2,-16.0,-0.25,3.5,5.75,13.0,4055.0,2250.0,3200.0,4200.0,4400.0,6800.0,4055.0,2250.0,3200.0,4200.0,4400.0,6800.0,70.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2994,5,10000.0,11500.0,15,0,3.329568,6.5490517,1.02,2,1500.0,1,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,17.75,14.0,16.25,18.5,20.0,20.0,-3.25,-7.0,-6.25,-3.5,-0.5,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2995,3,10000.0,11500.0,15,0,3.3621253,6.6178599,1.0,3,1500.0,0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,4.5,7.0,9.5,12.0,8.0,4.0,6.0,8.0,10.0,12.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2996,3,10000.0,13000.0,30,1,7.0537093,4.8233955,1.0,2,3000.0,1,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.015,1.02,13.5,12.0,12.75,13.5,14.25,15.0,9.0,-1.0,4.0,9.0,14.0,19.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2997,4,20000.0,24500.0,30,0,3.4718050000000003,6.6185350000000005,1.0,0,4500.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0066666666666666,1.0,1.0,1.0,1.01,1.02,14.333333333333336,13.0,13.5,14.0,15.0,16.0,-0.3333333333333333,-1.0,-1.0,-1.0,0.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,33.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2998,2,10000.0,13000.0,30,0,6.731080800000001,6.2035341,1.0,6,3000.0,0,43.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2999,2,10000.0,13000.0,30,0,3.2247592000000003,6.5513984,1.0,2,3000.0,0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,2,10000.0,13000.0,30,0,3.6111389,6.4562179,1.0,2,3000.0,0,43.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,13.0,13.0,13.0,13.0,13.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3001,7,10000.0,13000.0,30,0,7.270216400000002,9.000766800000003,1.0,1,3000.0,0,39.0,11666.666666666664,10000.0,10000.0,10000.0,10000.0,20000.0,14550.0,11500.0,13000.0,13000.0,13000.0,23800.0,27.5,15.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.166666666666664,19.0,25.0,27.0,33.5,60.0,-5.333333333333333,-31.0,-9.5,-3.0,4.25,10.0,2883.333333333333,1500.0,3000.0,3000.0,3000.0,3800.0,2883.333333333333,1500.0,3000.0,3000.0,3000.0,3800.0,33.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3002,2,10000.0,13000.0,30,0,7.4865097999999985,9.0837675,1.0,2,3000.0,1,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.01,1.01,1.01,1.01,1.01,20.0,20.0,20.0,20.0,20.0,20.0,11.0,11.0,11.0,11.0,11.0,11.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3003,5,20000.0,24500.0,30,0,3.3871146,6.4545459,1.0,5,4500.0,0,38.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14750.0,11500.0,11500.0,11500.0,14750.0,24500.0,18.75,15.0,15.0,15.0,18.75,30.0,1.0074999999999998,1.0,1.0,1.005,1.0125000000000002,1.02,15.75,8.0,11.75,13.5,17.5,28.0,1.75,-1.0,0.5,1.5,2.75,5.0,2250.0,1500.0,1500.0,1500.0,2250.0,4500.0,2250.0,1500.0,1500.0,1500.0,2250.0,4500.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3004,2,10000.0,11500.0,15,0,7.4361027,8.993427699999998,1.0,2,1500.0,1,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3005,2,10000.0,13000.0,30,1,3.4367713,6.4471612999999985,1.0,6,3000.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
